task_id,splitter,max_depth,dataset,mean_accuracy, std_accuracy,n_fold
99,worst,15,glass,0.3952813852813853,0.08063622082348364,0.36363636363636365|0.4090909090909091|0.36363636363636365|0.45454545454545453|0.47619047619047616|0.38095238095238093|0.42857142857142855|0.2857142857142857|0.47619047619047616|0.42857142857142855|0.5|0.2727272727272727|0.45454545454545453|0.36363636363636365|0.3333333333333333|0.42857142857142855|0.42857142857142855|0.5238095238095238|0.5714285714285714|0.3333333333333333|0.36363636363636365|0.36363636363636365|0.45454545454545453|0.2727272727272727|0.47619047619047616|0.42857142857142855|0.23809523809523808|0.47619047619047616|0.2857142857142857|0.38095238095238093|0.36363636363636365|0.5454545454545454|0.5|0.4090909090909091|0.47619047619047616|0.3333333333333333|0.38095238095238093|0.3333333333333333|0.47619047619047616|0.38095238095238093|0.4090909090909091|0.5|0.5454545454545454|0.3181818181818182|0.38095238095238093|0.47619047619047616|0.38095238095238093|0.3333333333333333|0.38095238095238093|0.42857142857142855|0.2727272727272727|0.4090909090909091|0.4090909090909091|0.4090909090909091|0.47619047619047616|0.38095238095238093|0.3333333333333333|0.5238095238095238|0.3333333333333333|0.42857142857142855|0.36363636363636365|0.5|0.45454545454545453|0.36363636363636365|0.19047619047619047|0.38095238095238093|0.42857142857142855|0.38095238095238093|0.38095238095238093|0.38095238095238093|0.36363636363636365|0.36363636363636365|0.2727272727272727|0.4090909090909091|0.3333333333333333|0.5714285714285714|0.42857142857142855|0.5714285714285714|0.19047619047619047|0.2857142857142857|0.3181818181818182|0.4090909090909091|0.36363636363636365|0.36363636363636365|0.2857142857142857|0.38095238095238093|0.3333333333333333|0.42857142857142855|0.2857142857142857|0.3333333333333333|0.45454545454545453|0.3181818181818182|0.4090909090909091|0.45454545454545453|0.42857142857142855|0.38095238095238093|0.38095238095238093|0.23809523809523808|0.5238095238095238|0.47619047619047616
9957,best,1,qsar-biodeg,0.736513926325247,0.022069501185742114,0.7169811320754716|0.6981132075471698|0.7547169811320755|0.7452830188679245|0.7452830188679245|0.7619047619047619|0.7142857142857143|0.7333333333333333|0.7714285714285715|0.7238095238095238
9957,best,5,qsar-biodeg,0.810377358490566,0.024708625328922866,0.8207547169811321|0.8301886792452831|0.7924528301886793|0.8584905660377359|0.8018867924528302|0.8|0.8095238095238095|0.7619047619047619|0.8|0.8285714285714286
9957,best,10,qsar-biodeg,0.8227403414195867,0.03086844970507438,0.8207547169811321|0.8679245283018868|0.8018867924528302|0.8584905660377359|0.7735849056603774|0.8380952380952381|0.8095238095238095|0.780952380952381|0.819047619047619|0.8571428571428571
9957,best,15,qsar-biodeg,0.8047798742138366,0.040907010353180014,0.7830188679245284|0.8679245283018868|0.7547169811320755|0.8207547169811321|0.7547169811320755|0.8095238095238095|0.8095238095238095|0.7619047619047619|0.8095238095238095|0.8761904761904762
9957,random,1,qsar-biodeg,0.7128032345013476,0.04494926941282861,0.6792452830188679|0.6415094339622641|0.6981132075471698|0.7641509433962265|0.7735849056603774|0.6952380952380952|0.7047619047619048|0.6571428571428571|0.7619047619047619|0.7523809523809524
9957,random,5,qsar-biodeg,0.7991015274034142,0.03223388616972013,0.7641509433962265|0.7924528301886793|0.7641509433962265|0.8301886792452831|0.7924528301886793|0.7619047619047619|0.8285714285714286|0.7714285714285715|0.8476190476190476|0.8380952380952381
9957,random,10,qsar-biodeg,0.8161545372866128,0.019990310616814538,0.7924528301886793|0.8490566037735849|0.7924528301886793|0.8113207547169812|0.7924528301886793|0.8285714285714286|0.8095238095238095|0.819047619047619|0.8476190476190476|0.819047619047619
9957,random,15,qsar-biodeg,0.8218778077268644,0.03980781673987918,0.8113207547169812|0.8207547169811321|0.7358490566037735|0.8490566037735849|0.8113207547169812|0.8476190476190476|0.8666666666666667|0.7714285714285715|0.8380952380952381|0.8666666666666667
9957,second_best,1,qsar-biodeg,0.7346361185983827,0.02350045205304202,0.7169811320754716|0.6886792452830188|0.7547169811320755|0.7264150943396226|0.7452830188679245|0.7428571428571429|0.7238095238095238|0.7238095238095238|0.780952380952381|0.7428571428571429
9957,second_best,5,qsar-biodeg,0.8000539083557952,0.04401740401502323,0.8113207547169812|0.8113207547169812|0.7358490566037735|0.8584905660377359|0.7264150943396226|0.8380952380952381|0.8|0.7619047619047619|0.8571428571428571|0.8
9957,second_best,10,qsar-biodeg,0.8162264150943395,0.04440038857207991,0.8113207547169812|0.7924528301886793|0.7169811320754716|0.839622641509434|0.8018867924528302|0.8761904761904762|0.8285714285714286|0.780952380952381|0.8476190476190476|0.8666666666666667
9957,second_best,15,qsar-biodeg,0.8057951482479785,0.04598407414246285,0.7830188679245284|0.8207547169811321|0.6981132075471698|0.8113207547169812|0.8018867924528302|0.8|0.8285714285714286|0.780952380952381|0.8571428571428571|0.8761904761904762
9957,worst,1,qsar-biodeg,0.6625696316262355,0.0034730818200903266,0.660377358490566|0.660377358490566|0.660377358490566|0.660377358490566|0.660377358490566|0.6666666666666666|0.6666666666666666|0.6666666666666666|0.6666666666666666|0.6571428571428571
9957,worst,5,qsar-biodeg,0.6616172506738545,0.0035244412844699564,0.660377358490566|0.660377358490566|0.660377358490566|0.660377358490566|0.660377358490566|0.6666666666666666|0.6666666666666666|0.6571428571428571|0.6666666666666666|0.6571428571428571
9957,worst,10,qsar-biodeg,0.6502785265049417,0.018820682739312717,0.6320754716981132|0.6415094339622641|0.6320754716981132|0.6320754716981132|0.6698113207547169|0.6285714285714286|0.6666666666666666|0.6571428571428571|0.6857142857142857|0.6571428571428571
9957,worst,15,qsar-biodeg,0.6645103324348607,0.02818195040765668,0.6320754716981132|0.6415094339622641|0.6509433962264151|0.6792452830188679|0.660377358490566|0.638095238095238|0.7142857142857143|0.6857142857142857|0.7047619047619048|0.638095238095238
9976,best,1,madelon,0.6165384615384616,0.028265960041035577,0.6038461538461538|0.6076923076923076|0.5923076923076923|0.6076923076923076|0.6307692307692307|0.6346153846153846|0.5884615384615385|0.6192307692307693|0.5923076923076923|0.6884615384615385
9976,best,5,madelon,0.7588461538461538,0.04181708549209586,0.7730769230769231|0.7230769230769231|0.7730769230769231|0.8153846153846154|0.7730769230769231|0.7884615384615384|0.7653846153846153|0.6576923076923077|0.7346153846153847|0.7846153846153846
9976,best,10,madelon,0.7699999999999999,0.03818361121843341,0.7846153846153846|0.7730769230769231|0.7576923076923077|0.8076923076923077|0.7923076923076923|0.7769230769230769|0.7846153846153846|0.6615384615384615|0.7769230769230769|0.7846153846153846
9976,best,15,madelon,0.7703846153846153,0.04251870455089607,0.7615384615384615|0.7423076923076923|0.7961538461538461|0.7961538461538461|0.823076923076923|0.7730769230769231|0.7807692307692308|0.6615384615384615|0.7653846153846153|0.8038461538461539
9976,random,1,madelon,0.5388461538461538,0.02185549637719288,0.5423076923076923|0.5076923076923077|0.5346153846153846|0.5692307692307692|0.5269230769230769|0.5461538461538461|0.5307692307692308|0.5230769230769231|0.5846153846153846|0.5230769230769231
9976,random,5,madelon,0.7123076923076923,0.0383382639826988,0.7461538461538462|0.7846153846153846|0.7192307692307692|0.7192307692307692|0.7076923076923077|0.7038461538461539|0.6538461538461539|0.6615384615384615|0.7461538461538462|0.6807692307692308
9976,random,10,madelon,0.7180769230769231,0.033708197868623835,0.7|0.7576923076923077|0.6692307692307692|0.7115384615384616|0.7692307692307693|0.6923076923076923|0.7615384615384615|0.6807692307692308|0.7038461538461539|0.7346153846153847
9976,random,15,madelon,0.7092307692307692,0.03701910589389527,0.6692307692307692|0.7576923076923077|0.6730769230769231|0.7307692307692307|0.6923076923076923|0.6846153846153846|0.7|0.7576923076923077|0.7615384615384615|0.6653846153846154
9976,second_best,1,madelon,0.6173076923076922,0.0295553837745202,0.6038461538461538|0.6038461538461538|0.6038461538461538|0.6038461538461538|0.6269230769230769|0.6461538461538462|0.5846153846153846|0.6076923076923076|0.6|0.6923076923076923
9976,second_best,5,madelon,0.7711538461538461,0.0259294673702818,0.7769230769230769|0.7653846153846153|0.7807692307692308|0.823076923076923|0.7461538461538462|0.7730769230769231|0.7961538461538461|0.7230769230769231|0.7538461538461538|0.7730769230769231
9976,second_best,10,madelon,0.7780769230769231,0.028887150354808298,0.8115384615384615|0.7423076923076923|0.7538461538461538|0.823076923076923|0.7769230769230769|0.7730769230769231|0.75|0.7884615384615384|0.7461538461538462|0.8153846153846154
9976,second_best,15,madelon,0.7588461538461538,0.022297743139439597,0.7884615384615384|0.7423076923076923|0.7307692307692307|0.7961538461538461|0.7615384615384615|0.7423076923076923|0.7615384615384615|0.7615384615384615|0.7269230769230769|0.7769230769230769
9976,worst,1,madelon,0.5,0.0,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5
9976,worst,5,madelon,0.5,0.003440104580768895,0.5|0.5|0.5|0.5|0.5|0.5|0.5076923076923077|0.5|0.5|0.49230769230769234
9976,worst,10,madelon,0.49961538461538463,0.004368391035230964,0.49615384615384617|0.5076923076923077|0.49230769230769234|0.5|0.5|0.49615384615384617|0.5|0.5038461538461538|0.5038461538461538|0.49615384615384617
9976,worst,15,madelon,0.4957692307692308,0.005820286904008288,0.49615384615384617|0.5|0.49615384615384617|0.48846153846153845|0.49230769230769234|0.49615384615384617|0.5038461538461538|0.5038461538461538|0.4846153846153846|0.49615384615384617
9985,best,1,first-order-theorem-proving,0.41745718472877424,0.0009920928276785175,0.41830065359477125|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.41830065359477125|0.41898527004909986|0.41898527004909986
9985,best,5,first-order-theorem-proving,0.4568520479659403,0.018053789151764223,0.4526143790849673|0.4264705882352941|0.4624183006535948|0.4297385620915033|0.47549019607843135|0.45098039215686275|0.47549019607843135|0.46078431372549017|0.4500818330605565|0.4844517184942717
9985,best,10,first-order-theorem-proving,0.5151971481445825,0.022692055538836766,0.49836601307189543|0.4852941176470588|0.5441176470588235|0.5245098039215687|0.5179738562091504|0.5261437908496732|0.49019607843137253|0.5588235294117647|0.4959083469721768|0.5106382978723404
9985,best,15,first-order-theorem-proving,0.5442976263063873,0.01916062783662304,0.5441176470588235|0.5326797385620915|0.5490196078431373|0.5261437908496732|0.553921568627451|0.5392156862745098|0.5147058823529411|0.5816993464052288|0.5319148936170213|0.5695581014729951
9985,random,1,first-order-theorem-proving,0.41745718472877424,0.0009920928276785175,0.41830065359477125|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.41830065359477125|0.41898527004909986|0.41898527004909986
9985,random,5,first-order-theorem-proving,0.45898211439513065,0.020966372448119004,0.44281045751633985|0.4411764705882353|0.46568627450980393|0.45588235294117646|0.48856209150326796|0.45098039215686275|0.4526143790849673|0.4215686274509804|0.4844517184942717|0.486088379705401
9985,random,10,first-order-theorem-proving,0.5202665190462437,0.011154771424396515,0.5147058823529411|0.5098039215686274|0.5163398692810458|0.5212418300653595|0.5081699346405228|0.5408496732026143|0.5277777777777778|0.5326797385620915|0.5270049099836334|0.5040916530278232
9985,random,15,first-order-theorem-proving,0.5454416845843629,0.011033057157393684,0.5506535947712419|0.5441176470588235|0.5555555555555556|0.5473856209150327|0.5490196078431373|0.545751633986928|0.5147058823529411|0.5441176470588235|0.546644844517185|0.5564648117839607
9985,second_best,1,first-order-theorem-proving,0.41745718472877424,0.0009920928276785175,0.41830065359477125|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.41830065359477125|0.41898527004909986|0.41898527004909986
9985,second_best,5,first-order-theorem-proving,0.4632235272723383,0.015806630487018778,0.4542483660130719|0.4395424836601307|0.4673202614379085|0.46568627450980393|0.4738562091503268|0.4493464052287582|0.4918300653594771|0.4624183006535948|0.4451718494271686|0.4828150572831424
9985,second_best,10,first-order-theorem-proving,0.5178182129371115,0.014122208890252856,0.5098039215686274|0.5375816993464052|0.4950980392156863|0.5081699346405228|0.5081699346405228|0.5196078431372549|0.511437908496732|0.5408496732026143|0.5335515548281505|0.513911620294599
9985,second_best,15,first-order-theorem-proving,0.5459308109495845,0.01693896888573223,0.5424836601307189|0.5588235294117647|0.5359477124183006|0.5196078431372549|0.5751633986928104|0.5522875816993464|0.5179738562091504|0.5604575163398693|0.5482815057283142|0.5482815057283142
9985,worst,1,first-order-theorem-proving,0.41745718472877424,0.0009920928276785175,0.41830065359477125|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.4166666666666667|0.41830065359477125|0.41898527004909986|0.41898527004909986
9985,worst,5,first-order-theorem-proving,0.4172945883208712,0.002835219015601857,0.41830065359477125|0.4150326797385621|0.4199346405228758|0.4150326797385621|0.4150326797385621|0.4166666666666667|0.4150326797385621|0.4150326797385621|0.4238952536824877|0.41898527004909986
9985,worst,10,first-order-theorem-proving,0.4189291101055807,0.0034323142755544613,0.4133986928104575|0.4215686274509804|0.4215686274509804|0.4166666666666667|0.4150326797385621|0.4166666666666667|0.4199346405228758|0.41830065359477125|0.425531914893617|0.4206219312602291
9985,worst,15,first-order-theorem-proving,0.4189296449621856,0.00449944885121287,0.4199346405228758|0.4166666666666667|0.42320261437908496|0.4199346405228758|0.4150326797385621|0.4199346405228758|0.41013071895424835|0.4150326797385621|0.425531914893617|0.4238952536824877
12,best,1,mfeat-factors,0.19,0.007071067811865481,0.195|0.195|0.185|0.195|0.19|0.2|0.175|0.185|0.195|0.185
12,best,5,mfeat-factors,0.5969999999999999,0.046,0.59|0.565|0.565|0.605|0.55|0.58|0.595|0.605|0.725|0.59
12,best,10,mfeat-factors,0.8625,0.02891798748184253,0.82|0.85|0.885|0.89|0.815|0.865|0.845|0.89|0.86|0.905
12,best,15,mfeat-factors,0.8949999999999999,0.020000000000000018,0.89|0.895|0.92|0.895|0.865|0.92|0.885|0.915|0.86|0.905
12,random,1,mfeat-factors,0.194,0.005385164807134508,0.2|0.185|0.195|0.195|0.19|0.185|0.195|0.195|0.2|0.2
12,random,5,mfeat-factors,0.6619999999999999,0.06554387843269578,0.58|0.61|0.72|0.615|0.645|0.67|0.58|0.79|0.685|0.725
12,random,10,mfeat-factors,0.8700000000000001,0.02966479394838268,0.86|0.825|0.875|0.91|0.82|0.855|0.895|0.91|0.87|0.88
12,random,15,mfeat-factors,0.8720000000000001,0.014525839046333963,0.885|0.88|0.865|0.875|0.86|0.875|0.84|0.88|0.865|0.895
12,second_best,1,mfeat-factors,0.188,0.007483314773547889,0.19|0.19|0.175|0.195|0.19|0.2|0.195|0.18|0.185|0.18
12,second_best,5,mfeat-factors,0.5965,0.04461221805738871,0.575|0.565|0.59|0.6|0.55|0.56|0.715|0.59|0.625|0.595
12,second_best,10,mfeat-factors,0.8765000000000001,0.017613914953808554,0.865|0.86|0.88|0.89|0.855|0.86|0.865|0.88|0.905|0.905
12,second_best,15,mfeat-factors,0.8915,0.008674675786448744,0.88|0.89|0.885|0.9|0.895|0.89|0.89|0.88|0.91|0.895
12,worst,1,mfeat-factors,0.101,0.001999999999999996,0.1|0.1|0.1|0.1|0.105|0.1|0.105|0.1|0.1|0.1
12,worst,5,mfeat-factors,0.1005,0.003499999999999998,0.095|0.1|0.095|0.1|0.105|0.105|0.1|0.1|0.105|0.1
12,worst,10,mfeat-factors,0.10550000000000001,0.005678908345800274,0.105|0.115|0.1|0.105|0.1|0.115|0.1|0.1|0.105|0.11
12,worst,15,mfeat-factors,0.11000000000000001,0.012649110640673523,0.11|0.14|0.115|0.09|0.095|0.11|0.105|0.11|0.115|0.11
146195,best,1,connect-4,0.6583033597024155,6.323513303560274e-05,0.6583777383066903|0.6583777383066903|0.6583777383066903|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6583271650629163|0.6583271650629163|0.6583271650629163
146195,best,5,connect-4,0.7034652466716539,0.0024517238284382393,0.7015985790408525|0.7048549437537004|0.7051509769094139|0.7032267613972765|0.7063351095322676|0.7008584961515689|0.7005624629958556|0.7077720207253886|0.7003700962250186|0.7039230199851961
146195,best,10,connect-4,0.7453706418375705,0.004404064398847619,0.7451154529307282|0.7362344582593251|0.7452634695085849|0.7442273534635879|0.7513321492007105|0.742599171107164|0.7483718176435761|0.7501110288675056|0.741080680977054|0.7493708364174685
146195,best,15,connect-4,0.7658717201345056,0.004343197857379406,0.7664298401420959|0.764801657785672|0.7686500888099467|0.7689461219656601|0.7667258732978094|0.7571047957371225|0.7726465364120781|0.765358993338268|0.7595854922279792|0.7684678016284234
146195,random,1,connect-4,0.6583033597024155,6.323513303560274e-05,0.6583777383066903|0.6583777383066903|0.6583777383066903|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6583271650629163|0.6583271650629163|0.6583271650629163
146195,random,5,connect-4,0.7034652466716539,0.0024517238284382393,0.7015985790408525|0.7048549437537004|0.7051509769094139|0.7032267613972765|0.7063351095322676|0.7008584961515689|0.7005624629958556|0.7077720207253886|0.7003700962250186|0.7039230199851961
146195,random,10,connect-4,0.7453410407132142,0.004476107359274403,0.7454114860864417|0.7360864416814683|0.7448194197750148|0.7436352871521611|0.7511841326228538|0.7427471876850207|0.7488158673771462|0.7502590673575129|0.741080680977054|0.7493708364174685
146195,random,15,connect-4,0.7660345471350082,0.0042514527175439975,0.7659857904085258|0.7655417406749556|0.7680580224985198|0.7711663706335109|0.76850207223209|0.757400828892836|0.7696862048549438|0.7637305699481866|0.7601776461880089|0.7700962250185048
146195,second_best,1,connect-4,0.6583033597024155,6.323513303560274e-05,0.6583777383066903|0.6583777383066903|0.6583777383066903|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6583271650629163|0.6583271650629163|0.6583271650629163
146195,second_best,5,connect-4,0.691623265269811,0.003021135590875827,0.6903493191237419|0.6916814683244523|0.6915334517465956|0.6958259325044405|0.6927175843694494|0.6961219656601539|0.6902013025458852|0.6938564026646928|0.6866025166543301|0.6873427091043671
146195,second_best,10,connect-4,0.7357046136909748,0.004465562263168279,0.735198342214328|0.7368265245707519|0.7393428063943162|0.7427471876850207|0.7359384251036116|0.7306098283007697|0.7326820603907638|0.738860103626943|0.7382679496669134|0.7265729089563286
146195,second_best,15,connect-4,0.7601137174883942,0.007041554813254656,0.7631734754292481|0.7557726465364121|0.7756068679692125|0.7590290112492599|0.761101243339254|0.7520722320899941|0.7516281823564239|0.7674315321983716|0.7610658771280533|0.7542561065877128
146195,worst,1,connect-4,0.6583033597024155,6.323513303560274e-05,0.6583777383066903|0.6583777383066903|0.6583777383066903|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6582297217288336|0.6583271650629163|0.6583271650629163|0.6583271650629163
146195,worst,5,connect-4,0.6583181613602012,6.156748767726875e-05,0.6583777383066903|0.6583777383066903|0.6583777383066903|0.6582297217288336|0.6582297217288336|0.6583777383066903|0.6582297217288336|0.6583271650629163|0.6583271650629163|0.6583271650629163
146195,worst,10,connect-4,0.6576520626564802,0.0004669426065092312,0.65748963883955|0.6577856719952635|0.6570455891059799|0.6571936056838366|0.6570455891059799|0.6586737714624038|0.6579336885731202|0.6577350111028868|0.6578830495928941|0.6577350111028868
146195,worst,15,connect-4,0.6556833589048131,0.0009518512886949331,0.655417406749556|0.6558614564831261|0.6545293072824157|0.6555654233274126|0.6557134399052694|0.65748963883955|0.6545293072824157|0.6569948186528497|0.6561065877128053|0.6546262028127313
146820,best,1,wilt,0.9460632582174083,0.0006170190450326925,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9442148760330579|0.9461697722567288
146820,best,5,wilt,0.980782129596359,0.00489078532355092,0.9752066115702479|0.9752066115702479|0.9834710743801653|0.981404958677686|0.9855371900826446|0.9772727272727273|0.9752066115702479|0.9793388429752066|0.9896694214876033|0.9855072463768116
146820,best,10,wilt,0.9795420324076449,0.005946584904903269,0.9669421487603306|0.9752066115702479|0.981404958677686|0.9793388429752066|0.9793388429752066|0.9772727272727273|0.981404958677686|0.9793388429752066|0.9917355371900827|0.9834368530020704
146820,best,15,wilt,0.9789221976969011,0.007662124523715229,0.9607438016528925|0.9752066115702479|0.9772727272727273|0.981404958677686|0.9772727272727273|0.9793388429752066|0.9772727272727273|0.9855371900826446|0.9917355371900827|0.9834368530020704
146820,random,1,wilt,0.9460632582174083,0.0006170190450326925,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9442148760330579|0.9461697722567288
146820,random,5,wilt,0.9485430248276098,0.004475073215356671,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9607438016528925|0.9524793388429752|0.94824016563147
146820,random,10,wilt,0.9621832383690091,0.0076738498527574315,0.9607438016528925|0.9628099173553719|0.9710743801652892|0.9545454545454546|0.9607438016528925|0.9504132231404959|0.9545454545454546|0.9772727272727273|0.9628099173553719|0.9668737060041408
146820,random,15,wilt,0.974584210256147,0.009556619734479178,0.9586776859504132|0.9772727272727273|0.9710743801652892|0.9834710743801653|0.987603305785124|0.9648760330578512|0.9710743801652892|0.9648760330578512|0.9793388429752066|0.9875776397515528
146820,second_best,1,wilt,0.9460632582174083,0.0006170190450326925,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9442148760330579|0.9461697722567288
146820,second_best,5,wilt,0.9818156152148247,0.005369141601695724,0.9752066115702479|0.9834710743801653|0.987603305785124|0.987603305785124|0.9793388429752066|0.9731404958677686|0.9793388429752066|0.9772727272727273|0.987603305785124|0.9875776397515528
146820,second_best,10,wilt,0.9783023629861575,0.005404282218180369,0.9710743801652892|0.981404958677686|0.9772727272727273|0.9855371900826446|0.96900826446281|0.9752066115702479|0.9772727272727273|0.9772727272727273|0.9855371900826446|0.9834368530020704
146820,second_best,15,wilt,0.9776821005081875,0.006900122190971893,0.9607438016528925|0.9793388429752066|0.987603305785124|0.981404958677686|0.9731404958677686|0.9752066115702479|0.9752066115702479|0.981404958677686|0.981404958677686|0.9813664596273292
146820,worst,1,wilt,0.9460632582174083,0.0006170190450326925,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9442148760330579|0.9461697722567288
146820,worst,5,wilt,0.9460632582174083,0.0006170190450326925,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9442148760330579|0.9461697722567288
146820,worst,10,wilt,0.9460632582174083,0.0006170190450326925,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9442148760330579|0.9461697722567288
146820,worst,15,wilt,0.9460632582174083,0.0006170190450326925,0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9462809917355371|0.9442148760330579|0.9461697722567288
146825,best,1,Fashion-MNIST,0.19922857142857145,0.0003142857142857136,0.19885714285714284|0.19914285714285715|0.1987142857142857|0.1992857142857143|0.1997142857142857|0.1997142857142857|0.19914285714285715|0.19942857142857143|0.199|0.1992857142857143
146825,best,5,Fashion-MNIST,0.7056,0.003008016500171852,0.7034285714285714|0.7052857142857143|0.7071428571428572|0.708|0.7012857142857143|0.7118571428571429|0.7051428571428572|0.7062857142857143|0.7012857142857143|0.7062857142857143
146825,best,10,Fashion-MNIST,0.8095000000000001,0.0032634337744161497,0.8067142857142857|0.8105714285714286|0.8098571428571428|0.8124285714285714|0.8162857142857143|0.8044285714285714|0.8091428571428572|0.811|0.8057142857142857|0.8088571428571428
146825,best,15,Fashion-MNIST,0.8161142857142856,0.002013018851863828,0.8152857142857143|0.8181428571428572|0.8182857142857143|0.8158571428571428|0.8172857142857143|0.8127142857142857|0.8155714285714286|0.8175714285714286|0.8125714285714286|0.8178571428571428
146825,random,1,Fashion-MNIST,0.19842857142857145,0.000447213595499953,0.198|0.19785714285714287|0.199|0.19885714285714284|0.198|0.19814285714285715|0.19885714285714284|0.199|0.198|0.19857142857142857
146825,random,5,Fashion-MNIST,0.6823285714285714,0.010708770008831107,0.6928571428571428|0.6901428571428572|0.6964285714285714|0.6835714285714286|0.67|0.6898571428571428|0.6591428571428571|0.6771428571428572|0.6812857142857143|0.6828571428571428
146825,random,10,Fashion-MNIST,0.8029285714285714,0.004273434789248488,0.8084285714285714|0.7988571428571428|0.803|0.8008571428571428|0.809|0.8005714285714286|0.8068571428571428|0.8054285714285714|0.8014285714285714|0.7948571428571428
146825,random,15,Fashion-MNIST,0.8134,0.0032260419927172984,0.8125714285714286|0.819|0.8111428571428572|0.8168571428571428|0.808|0.8158571428571428|0.8128571428571428|0.813|0.8094285714285714|0.8152857142857143
146825,second_best,1,Fashion-MNIST,0.1992714285714286,0.0002889106916593814,0.19885714285714284|0.19914285714285715|0.19885714285714284|0.1992857142857143|0.1997142857142857|0.1997142857142857|0.19914285714285715|0.19942857142857143|0.19914285714285715|0.19942857142857143
146825,second_best,5,Fashion-MNIST,0.7062285714285714,0.0018285714285714392,0.7044285714285714|0.7052857142857143|0.707|0.7075714285714285|0.7034285714285714|0.7101428571428572|0.7055714285714285|0.705|0.7075714285714285|0.7062857142857143
146825,second_best,10,Fashion-MNIST,0.8088428571428572,0.0032566728984267036,0.8077142857142857|0.8087142857142857|0.8102857142857143|0.8095714285714286|0.8131428571428572|0.8045714285714286|0.8147142857142857|0.8075714285714286|0.8087142857142857|0.8034285714285714
146825,second_best,15,Fashion-MNIST,0.8154714285714286,0.004309481715132481,0.8118571428571428|0.8147142857142857|0.8172857142857143|0.8087142857142857|0.82|0.8111428571428572|0.8222857142857143|0.8202857142857143|0.8118571428571428|0.8165714285714286
146825,worst,1,Fashion-MNIST,0.10007142857142856,7.142857142856951e-05,0.10014285714285714|0.1|0.1|0.10014285714285714|0.10014285714285714|0.1|0.1|0.10014285714285714|0.1|0.10014285714285714
146825,worst,5,Fashion-MNIST,0.10007142857142856,0.00017202277969703163,0.1|0.09985714285714285|0.09985714285714285|0.10042857142857142|0.10014285714285714|0.10028571428571428|0.1|0.1|0.1|0.10014285714285714
146825,worst,10,Fashion-MNIST,0.10017142857142858,0.0002194613070819594,0.1|0.1|0.10014285714285714|0.10057142857142858|0.10028571428571428|0.10057142857142858|0.1|0.1|0.1|0.10014285714285714
146825,worst,15,Fashion-MNIST,0.10028571428571428,0.00021189138534559028,0.10014285714285714|0.1|0.10057142857142858|0.10057142857142858|0.10057142857142858|0.10042857142857142|0.10014285714285714|0.10014285714285714|0.10014285714285714|0.10014285714285714
14969,best,1,GesturePhaseSegmentationProcessed,0.4438369860822268,0.006591520465045778,0.43623481781376516|0.4493927125506073|0.4433198380566802|0.44782168186423504|0.4316109422492401|0.4397163120567376|0.44174265450861194|0.44680851063829785|0.4457953394123607|0.45592705167173253
14969,best,5,GesturePhaseSegmentationProcessed,0.4989350421881217,0.011960216997281895,0.5030364372469636|0.49898785425101216|0.5091093117408907|0.49949341438703143|0.47922998986828774|0.5106382978723404|0.513677811550152|0.475177304964539|0.5005065856129686|0.49949341438703143
14969,best,10,GesturePhaseSegmentationProcessed,0.5276975171152103,0.016585918149736815,0.548582995951417|0.5404858299595142|0.5364372469635628|0.5238095238095238|0.5096251266464032|0.5197568389057751|0.5501519756838906|0.49848024316109424|0.5369807497467072|0.5126646403242148
